PIC50_RET wild,can_smile,id,id_new,smiles
7.68613278,CC1(NC(=O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OCCNC(=O)OC(C)(C)C)cn4ncc(C#N)c34)cn2)CC1,33059452,patent_33059452,CC(C)(C)OC(=O)NCCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC(C)(CC1)NC(=O)C1=C(Cl)C=CC=N1
7.684029655,Cn1cc(-c2cc(-c3ccc(N4CCCC5(CCCN5)C4)nc3)c3c(C#N)cnn3c2)cn1,30813672,patent_30813672,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCCC2(CCCN2)C1
7.684029655,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4Cc3ccc(C(F)(F)F)nc3)nc2)c2c(C#N)cnn2c1,32853061,patent_32853061,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC2CC(C1)N2CC1=CC=C(N=C1)C(F)(F)F
7.684029655,CCOc1cc(-c2ccc(N3CCC(O)(Cc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,33059208,patent_33059208,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC(O)(CC2=NC=CC=C2)CC1
7.684029655,Cn1cnc(COc2cc(-c3ccc(N4CCC(C)(NC(=O)c5ccccn5)CC4)nc3)c3c(C#N)cnn3c2)c1,33060072,patent_33060072,CN1C=NC(COC2=CN3N=CC(C#N)=C3C(=C2)C2=CN=C(C=C2)N2CCC(C)(CC2)NC(=O)C2=CC=CC=N2)=C1
7.684029655,CC(C)[C@H](C)NC(=O)C1(C)CCN(c2ccc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,33060116,patent_33060116,CC(C)[C@H](C)NC(=O)C1(C)CCN(CC1)C1=NC=C(C=C1)C1=CC(OCCN2CCOCC2)=CN2N=CC(C#N)=C12
7.681936665,COCCN(C)C(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814079,patent_30814079,COCCN(C)C(=O)N1CCN(CC1)C1=NC=C(C=C1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.681936665,COCC(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cc2)CC1,30814279,patent_30814279,COCC(=O)N1CCN(CC1)C1=CC=C(C=C1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.681936665,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4Cc3nc(C4CC4)cs3)nc2)c2c(C#N)cnn2c1,32853055,patent_32853055,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC2CC(C1)N2CC1=NC(=CS1)C1CC1
7.681936665,CCOc1cc(-c2ccc(N3CCC(C)(NC(=O)CC4CC4)CC3)nc2)c2c(C#N)cnn2c1,33059574,patent_33059574,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(C)(CC1)NC(=O)CC1CC1
7.681936665,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(NC(=O)C(C)C(C)C)CC3)nc2)c2c(C#N)cnn2c1,33059667,patent_33059667,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CN(C)C)(CC1)NC(=O)C(C)C(C)C
7.679853714,CC(C)CN(C)C(=O)C1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814217,patent_30814217,CC(C)CN(C)C(=O)C1CCN(CC1)C1=NC=C(C=C1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.679853714,COC(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cc2)CC1,30814286,patent_30814286,COC(=O)N1CCN(CC1)C1=CC=C(C=C1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.679853714,COc1ccc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)cn1,33059323,patent_33059323,COC1=CC=C(OC2CN(C2)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)C=N1
7.679853714,CC(C)OCCN1CCN(c2ccc(-c3nc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,ex24,patent_ex24,N#Cc1cnn2c1c(nc(c2)c1cnn(c1)C)c1ccc(nc1)N1CCN(CC1)CCOC(C)C
7.677780705,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCN4)c(F)c2)no1,,reaxys_31920509,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(NC3=C4OCCNC4=NC=N3)C(F)=C2)=NO1
7.677780705,CCn1nc(-c2cc3cccnc3[nH]2)c2c(N)ncnc21,,reaxys_31976617,CCN1N=C(C2=CC3=C(N2)N=CC=C3)C2=C(N)N=CN=C12
7.677780705,COc1cc2ncnc(Nc3cc(F)cc(O)c3C)c2cc1OC,,reaxys_29155263,COC1=C(OC)C=C2C(NC3=CC(F)=CC(O)=C3C)=NC=NC2=C1
7.677780705,CN(C)c1ccccc1CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814462,patent_30814462,CN(C)C1=C(CN2CCN(CC2)C2=CC=C(C=N2)C2=CC(=CN3N=CC(C#N)=C23)C2=CN(C)N=C2)C=CC=C1
7.677780705,COc1ccc(C)c(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1,33059280,patent_33059280,COC1=CC(C(=O)NC2(C)CCN(CC2)C2=NC=C(C=C2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)=C(C)C=C1
7.677780705,Cc1cccc(C)c1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,33059281,patent_33059281,CC1=CC=CC(C)=C1C(=O)NC1(C)CCN(CC1)C1=NC=C(C=C1)C1=CC(OCC(C)(C)O)=CN2N=CC(C#N)=C12
7.677780705,Cc1cccc(Cl)c1C(=O)NC1(C)CCN(c2cnc(-c3cc(OCCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,33059838,patent_33059838,CC1=CC=CC(Cl)=C1C(=O)NC1(C)CCN(CC1)C1=CN=C(C=N1)C1=CC(OCCC(C)(C)O)=CN2N=CC(C#N)=C12
7.677780705,CC1(NC(=O)c2cc(F)ccc2C(F)(F)F)CCN(c2cnc(-c3cc(OC[C@H]4CNCCO4)cn4ncc(C#N)c34)cn2)CC1,33059853,patent_33059853,CC1(CCN(CC1)C1=CN=C(C=N1)C1=CC(OC[C@H]2CNCCO2)=CN2N=CC(C#N)=C12)NC(=O)C1=C(C=CC(F)=C1)C(F)(F)F
7.675717545,CCN(CC)CCCOc1cc2ncnc(Nc3c(F)ccc(O)c3C)c2cc1OC,,reaxys_28252674,CCN(CC)CCCOC1=C(OC)C=C2C(NC3=C(F)C=CC(O)=C3C)=NC=NC2=C1
7.675717545,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(NC(=O)c4[nH]c(=O)ccc4F)CC3)nc2)c2c(C#N)cnn2c1,33059253,patent_33059253,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(C)(CC1)NC(=O)C1=C(F)C=CC(=O)N1
7.675717545,Cc1ccnc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)c1,33059338,patent_33059338,CC1=CC(OC2CN(C2)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)=NC=C1
7.675717545,CCOc1cc(-c2ccc(N3CCC(CN4CCN(C)[C@@H](C)C4)(NC(=O)OC(C)C)CC3)nc2)c2c(C#N)cnn2c1,33059705,patent_33059705,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CN2CCN(C)[C@@H](C)C2)(CC1)NC(=O)OC(C)C
7.673664139,COc1cc2ncnc(Nc3cccc(O)c3Cl)c2cc1OC,,reaxys_28252769,COC1=C(OC)C=C2C(NC3=CC=CC(O)=C3Cl)=NC=NC2=C1
7.673664139,CN1CCN(CCn2ccc(NC(=O)c3ccc4c(Cl)c(-c5nn(C(C)(C)C)c6ncnc(N)c56)[nH]c4c3)n2)CC1,,reaxys_31969195,CN1CCN(CCN2C=CC(NC(=O)C3=CC4=C(C=C3)C(Cl)=C(N4)C3=NN(C4=NC=NC(N)=C34)C(C)(C)C)=N2)CC1
7.673664139,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4S(=O)(=O)CC3CC3)nc2)c2c(C#N)cnn2c1,32853178,patent_32853178,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC2CC(C1)N2S(=O)(=O)CC1CC1
7.671620397,CCN(CC)C(C(=O)N1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1)c1ccccc1,30814358,patent_30814358,CCN(CC)C(C(=O)N1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1)C1=CC=CC=C1
7.671620397,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4cccnc4)C3)nc2)c2c(C#N)cnn2c1,33059305,patent_33059305,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC(C1)OC1=CC=CN=C1
7.671620397,Cc1cccc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)c1,33059307,patent_33059307,CC1=CC=CC(OC2CN(C2)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)=C1
7.671620397,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4cccc(F)c4)CC3)nc2)c2c(C#N)cnn2c1,33059414,patent_33059414,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCC(CC1)OC1=CC(F)=CC=C1
7.669586227,CN1CCN(Cc2ccc(NC(=O)c3ccc(Cl)c(-c4nc(-c5cccnc5)co4)c3)cc2C(F)(F)F)CC1,,reaxys_30380974,CN1CCN(CC2=CC=C(NC(=O)C3=CC(C4=NC(=CO4)C4=CN=CC=C4)=C(Cl)C=C3)C=C2C(F)(F)F)CC1
7.669586227,Cn1cc(-c2cc(-c3ccc(N4CCN(CC5CC(F)(F)C5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30814461,patent_30814461,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2CC(F)(F)C2)CC1
7.669586227,CC(C)CC(=O)N1CCN(c2ccc(-c3cc(OCCn4ccnc4)cn4ncc(C#N)c34)cn2)CC1,32852807,patent_32852807,CC(C)CC(=O)N1CCN(CC1)C1=CC=C(C=N1)C1=CC(OCCN2C=CN=C2)=CN2N=CC(C#N)=C12
7.669586227,C[C@@H]1CN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)C[C@H]1Oc1ccccn1,33059357,patent_33059357,C[C@@H]1CN(C[C@H]1OC1=NC=CC=C1)C1=CC=C(C=N1)C1=CC(OCC(C)(C)O)=CN2N=CC(C#N)=C12
7.669586227,CCOc1cc(-c2ccc(N3CCC(CNC4CCOCC4)(C(=O)NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,33059731,patent_33059731,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CNC2CCOCC2)(CC1)C(=O)NCC(C)C
7.669586227,CC1(NC(=O)c2ccccn2)CCN(c2ccc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,33060071,patent_33060071,CC1(CCN(CC1)C1=NC=C(C=C1)C1=CC(OCCN2CCOCC2)=CN2N=CC(C#N)=C12)NC(=O)C1=CC=CC=N1
7.66756154,CCn1nc(-c2[nH]c3cc(C(=O)NC)ccc3c2Cl)c2c(N)ncnc21,,reaxys_31969239,CCN1N=C(C2=C(Cl)C3=C(N2)C=C(C=C3)C(=O)NC)C2=C(N)N=CN=C12
7.66756154,COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCNS(C)(=O)=O,,reaxys_28252694,COC1=C(OCCNS(C)(=O)=O)C=C2N=CN=C(NC3=C(C)C(O)=CC=C3F)C2=C1
7.66756154,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(NC(=O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,33059512,patent_33059512,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CN(C)C)(CC1)NC(=O)C1=C(C)C=CC(F)=C1
7.665546249,Cn1cc(-c2cc(-c3ccc(N4CC5CCC(C4)N5C(=O)CC(C)(C)C)nc3)c3c(C#N)cnn3c2)cn1,30814128,patent_30814128,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC2CCC(C1)N2C(=O)CC(C)(C)C
7.665546249,Cc1cc(C)nc(CN2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)n1,30814398,patent_30814398,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2=NC(C)=CC(C)=N2)CC1
7.665546249,CO[C@H](C)CN1CCN(c2ccc(-c3cc(-c4cnn(C)c4)cn4ncc(C#N)c34)cn2)CC1,30814412,patent_30814412,CO[C@H](C)CN1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.665546249,C[C@H](O)COc1cc(-c2ccc(N3CCN(C(=O)[C@H](O)c4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,32852842,patent_32852842,C[C@H](O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC1)C(=O)[C@H](O)C1=CC=CC=C1
7.665546249,COc1ccc(CN2C3CC2CN(c2cnc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,32852906,patent_32852906,COC1=CC=C(CN2C3CC2CN(C3)C2=NC=C(N=C2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)C=N1
7.665546249,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(NC(=O)c4ccccc4C4CC4)CC3)nc2)c2c(C#N)cnn2c1,33059226,patent_33059226,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(C)(CC1)NC(=O)C1=C(C=CC=C1)C1CC1
7.665546249,Cn1cc(-c2cn3ncc(C#N)c3c(-c3ccc(N4CCN(CCOC(C)(C)C)CC4)nc3)n2)cn1,ex32,patent_ex32,N#Cc1cnn2c1c(nc(c2)c1cnn(c1)C)c1ccc(nc1)N1CCN(CC1)CCOC(C)(C)C
7.663540266,COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCCN(C)CCO,,reaxys_28252676,COC1=C(OCCCN(C)CCO)C=C2N=CN=C(NC3=C(F)C=CC(O)=C3C)C2=C1
7.663540266,CC(C)(O)COc1cc(-c2ccc(N3CCN(Cc4ccccc4)C(=O)C3)nc2)c2c(C#N)cnn2c1,32853266,patent_32853266,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2=CC=CC=C2)C(=O)C1
7.663540266,COc1cccc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1C,33059279,patent_33059279,COC1=CC=CC(C(=O)NC2(C)CCN(CC2)C2=NC=C(C=C2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)=C1C
7.663540266,CC(C)(O)COc1cc(-c2ccc(N3CC[C@](C)(NC(=O)c4cccc(F)c4)C3)nc2)c2c(C#N)cnn2c1,33059382,patent_33059382,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CC[C@@](C)(C1)NC(=O)C1=CC(F)=CC=C1
7.663540266,CCOc1cc(-c2ccc(N3C[C@H](N)[C@H](Oc4ccccn4)C3)nc2)c2c(C#N)cnn2c1,33059481,patent_33059481,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1C[C@H](N)[C@@H](C1)OC1=NC=CC=C1
7.663540266,CCOc1cc(-c2ccc(N3CCC(C)(NC(=O)C4(N)CCCC4)CC3)nc2)c2c(C#N)cnn2c1,33059648,patent_33059648,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(C)(CC1)NC(=O)C1(N)CCCC1
7.661543506,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4C(=O)Nc3ccccc3)nc2)c2c(C#N)cnn2c1,32852978,patent_32852978,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CC2CC(C1)N2C(=O)NC1=CC=CC=C1
7.661543506,CC1(NC(=O)c2ccccc2)CCN(c2ccc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,33060069,patent_33060069,CC1(CCN(CC1)C1=NC=C(C=C1)C1=CC(OCCN2CCOCC2)=CN2N=CC(C#N)=C12)NC(=O)C1=CC=CC=C1
7.661543506,CC1(NC(=O)c2ncccc2Cl)CCN(c2cnc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,33060126,patent_33060126,CC1(CCN(CC1)C1=CN=C(C=N1)C1=CC(OCCN2CCOCC2)=CN2N=CC(C#N)=C12)NC(=O)C1=C(Cl)C=CC=N1
7.659555885,COCc1ccc2c(Cl)c(-c3nn(C(C)(C)C)c4ncnc(N)c34)[nH]c2c1,,reaxys_31976599,COCC1=CC=C2C(NC(=C2Cl)C2=NN(C3=C2C(N)=NC=N3)C(C)(C)C)=C1
7.659555885,CCN1CCO[C@H](COc2cc(-c3cnc(N4CCC(C)(NC(=O)c5c(C)cccc5Cl)CC4)cn3)c3c(C#N)cnn3c2)C1,33059761,patent_33059761,CCN1CCO[C@H](COC2=CN3N=CC(C#N)=C3C(=C2)C2=NC=C(N=C2)N2CCC(C)(CC2)NC(=O)C2=C(Cl)C=CC=C2C)C1
7.659555885,CCN1CC(F)(COc2cc(-c3cnc(N4CCC(C)(NC(=O)c5cc(F)ccc5Cl)CC4)cn3)c3c(C#N)cnn3c2)C1,33060128,patent_33060128,CCN1CC(F)(COC2=CN3N=CC(C#N)=C3C(=C2)C2=NC=C(N=C2)N2CCC(C)(CC2)NC(=O)C2=C(Cl)C=CC(F)=C2)C1
7.657577319,COc1cc(NC(=O)Nc2cc(C(C)(C)C)on2)ccc1Nc1ncnc2c1OCCN2,,reaxys_31920494,COC1=CC(NC(=O)NC2=NOC(=C2)C(C)(C)C)=CC=C1NC1=C2OCCNC2=NC=N1
7.657577319,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(NC(=O)CC4CC4)CC3)nc2)c2c(C#N)cnn2c1,33059517,patent_33059517,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(CN2CCOCC2)(CC1)NC(=O)CC1CC1
7.657577319,CC1(NC(=O)c2ccccc2)CCN(c2ccc(-c3cc(OCCN4CCCC4)cn4ncc(C#N)c34)cn2)CC1,33059563,patent_33059563,CC1(CCN(CC1)C1=NC=C(C=C1)C1=CC(OCCN2CCCC2)=CN2N=CC(C#N)=C12)NC(=O)C1=CC=CC=C1
7.657577319,CCOc1cc(-c2ccc(N3CCC(C)(C(=O)Nc4ccc(C)cn4)CC3)nc2)c2c(C#N)cnn2c1,33059591,patent_33059591,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(C)(CC1)C(=O)NC1=NC=C(C)C=C1
7.657577319,CC(C)(O)COc1cc(-c2cnc(N3CCC(O)(Cc4ncccc4Cl)CC3)cn2)c2c(C#N)cnn2c1,33059823,patent_33059823,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=N1)N1CCC(O)(CC2=NC=CC=C2Cl)CC1
7.657577319,CC(C)(O)COc1cc(-c2cnc(N3CCC(C)(NC(=O)c4c(F)ccc(F)c4F)CC3)cn2)c2c(C#N)cnn2c1,33059845,patent_33059845,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=NC=C(N=C1)N1CCC(C)(CC1)NC(=O)C1=C(F)C(F)=CC=C1F
7.657577319,CC(C)COC(=O)NC1(C)CCN(c2ccc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,33060114,patent_33060114,CC(C)COC(=O)NC1(C)CCN(CC1)C1=NC=C(C=C1)C1=CC(OCCN2CCOCC2)=CN2N=CC(C#N)=C12
7.655607726,Cc1n[nH]cc1-c1cc(-c2ccc(N3CCN(C(=O)[C@H](C)O)CC3)nc2)c2c(C#N)cnn2c1,30813970,patent_30813970,C[C@H](O)C(=O)N1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CNN=C1C
7.655607726,CC(C)C(=O)N1CC2(CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)C1,30814182,patent_30814182,CC(C)C(=O)N1CC2(C1)CCN(CC2)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.655607726,COCC1(C(=O)N2CCN(c3ccc(-c4cc(-c5cnn(C)c5)cn5ncc(C#N)c45)cn3)CC2)CCC1,30814348,patent_30814348,COCC1(CCC1)C(=O)N1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=CN(C)N=C1
7.655607726,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)N5CCN6CCCC6C5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30814377,patent_30814377,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC1)C(=O)N1CCN2CCCC2C1
7.655607726,CCOc1cc(-c2ccc(N3CC4CC(C3)N4Cc3ccc(OC)nc3)nc2)c2c(C#N)cnn2c1,32852749,patent_32852749,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC2CC(C1)N2CC1=CC=C(OC)N=C1
7.655607726,COc1cc(OC)nc(C(=O)NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)n1,33059285,patent_33059285,COC1=CC(OC)=NC(=N1)C(=O)NC1(C)CCN(CC1)C1=NC=C(C=C1)C1=CC(OCC(C)(C)O)=CN2N=CC(C#N)=C12
7.655607726,CC(C)(O)COc1cc(-c2ccc(N3CC[C@](C)(NC(=O)Cc4ccccc4)C3)nc2)c2c(C#N)cnn2c1,33059373,patent_33059373,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CC[C@@](C)(C1)NC(=O)CC1=CC=CC=C1
7.655607726,Cc1ccc(F)cc1C(=O)NC1(C)CCN(c2ccc(-c3cc(OCCN(C)C)cn4ncc(C#N)c34)cn2)CC1,33059439,patent_33059439,CN(C)CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CN=C(C=C1)N1CCC(C)(CC1)NC(=O)C1=C(C)C=CC(F)=C1
7.653647026,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4ccnc(NC)c4)cc3)cc2C(F)(F)F)CC1,,reaxys_33069943,CCN1CCN(CC2=C(C=C(NC(=O)NC3=CC=C(C=C3)C3=CC(NC)=NC=C3)C=C2)C(F)(F)F)CC1
7.653647026,CC(C)OCCN1CCN(c2ccc(-c3cc(-c4ccn(C)n4)cn4ncc(C#N)c34)cn2)CC1,30813721,patent_30813721,CC(C)OCCN1CCN(CC1)C1=CC=C(C=N1)C1=CC(=CN2N=CC(C#N)=C12)C1=NN(C)C=C1
7.653647026,Cc1nn(C(C)C)cc1-c1cc(-c2ccc(N3CCN(Cc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,30813750,patent_30813750,CC(C)N1C=C(C(C)=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC2=CC=CC=C2)CC1
7.653647026,CCC1(C(=O)Nc2ccccc2)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,33059365,patent_33059365,CCC1(CCN(CC1)C1=NC=C(C=C1)C1=CC(OCC(C)(C)O)=CN2N=CC(C#N)=C12)C(=O)NC1=CC=CC=C1
7.651695137,COc1cc2c(Nc3c(F)ccc(O)c3C)ncnc2cc1OCCCNC(C)=O,,reaxys_28252701,COC1=C(OCCCNC(C)=O)C=C2N=CN=C(NC3=C(C)C(O)=CC=C3F)C2=C1
7.651695137,CCOc1cc(-c2ccc(N3CC4CC(C3)N4Cc3ccccn3)nc2)c2c(C#N)cnn2c1,32852759,patent_32852759,CCOC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC2CC(C1)N2CC1=NC=CC=C1
7.651695137,CC(C)(O)COc1cc(-c2ccc(N3CC4CC(C3)N4C(=O)c3ccc4c(c3)OCO4)nc2)c2c(C#N)cnn2c1,32853113,patent_32853113,CC(C)(O)COC1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CC2CC(C1)N2C(=O)C1=CC2=C(OCO2)C=C1
7.651695137,CN1CCOC(COc2cc(-c3ccc(N4CCC(Oc5ccccn5)CC4)nc3)c3c(C#N)cnn3c2)C1,33059532,patent_33059532,CN1CCOC(COC2=CN3N=CC(C#N)=C3C(=C2)C2=CC=C(N=C2)N2CCC(CC2)OC2=NC=CC=C2)C1
7.649751982,CNC(=O)c1cc2[nH]c(-c3nn(C(C)(C)C)c4ncnc(N)c34)cc2cc1Cl,,reaxys_31969207,CNC(=O)C1=CC2=C(C=C(N2)C2=NN(C3=NC=NC(N)=C23)C(C)(C)C)C=C1Cl
7.649751982,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)CCc5cccnc5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30813983,patent_30813983,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC1)C(=O)CCC1=CC=CN=C1
7.649751982,Cn1cc(-c2cc(-c3ccc(N4CCN(C(=O)C5CCCCN5)CC4)nc3)c3c(C#N)cnn3c2)cn1,30814349,patent_30814349,CN1C=C(C=N1)C1=CN2N=CC(C#N)=C2C(=C1)C1=CC=C(N=C1)N1CCN(CC1)C(=O)C1CCCCN1
7.649751982,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5(C)COC5)cn5ncc(C#N)c45)cn2)C3)cn1,32853226,patent_32853226,COC1=CC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC3(C)COC3)=CN3N=CC(C#N)=C23)C=N1
